Row.names,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,WT_rep1,WT_rep2,KO_rep1,KO_rep3,chrom,type,symbol
ENSMUSG00000033075.18,2174.907738,-0.602074759,0.108639905,-5.541930093,2.99E-08,9.25E-07,2530.516489,2714.111115,1770.892094,1684.111256,chr15,protein_coding,Senp1
ENSMUSG00000033111.17,496.9072039,-0.661692314,0.186629088,-3.545494002,0.000391878,0.004553432,559.4283579,658.4471248,396.872252,372.8810809,chr14,protein_coding,3830406C13Rik
ENSMUSG00000033124.17,541.9103811,-0.860954159,0.229656067,-3.748884888,0.000177623,0.002287725,532.2810545,865.6993071,354.7797404,414.8814225,chr1,protein_coding,Atg9a
ENSMUSG00000033147.17,83.12952092,-1.833345298,0.467795752,-3.919114891,8.89E-05,0.001253165,92.106922,167.5866929,42.09251157,30.73195722,chr3,protein_coding,Slc22a15
ENSMUSG00000033174.18,906.3364844,-2.3324926,0.206086108,-11.31804867,1.07E-29,4.50E-27,1157.638578,1867.252916,316.6960395,283.758405,chr6,protein_coding,Mgll
ENSMUSG00000033210.17,220.722295,-5.028297133,1.045899555,-4.807629097,1.53E-06,3.29E-05,179.3661113,677.2882323,18.03964782,8.195188592,chr16,protein_coding,Slc9c1
ENSMUSG00000033213.17,348.6359763,-1.545036482,0.27390899,-5.640692855,1.69E-08,5.55E-07,413.0268292,625.723096,216.4757738,139.3182061,chr2,protein_coding,AA467197
ENSMUSG00000033237.20,5810.222732,-0.861375686,0.100019311,-8.612093774,7.17E-18,9.74E-16,6897.354138,8092.751484,4104.019878,4146.765428,chr15,protein_coding,Arid2
ENSMUSG00000033255.9,160.3582695,-1.233023713,0.386712305,-3.188478092,0.001430238,0.013689425,137.6756097,312.3657294,100.2202656,91.17147309,chr10,protein_coding,Gm5134
ENSMUSG00000033276.19,648.8072714,-0.88702875,0.163682666,-5.419197845,5.99E-08,1.73E-06,797.9368085,886.5236891,459.0088167,451.7597711,chr1,protein_coding,Stk36
ENSMUSG00000033318.8,1554.608936,-0.632822723,0.164735353,-3.841450609,0.000122309,0.001658718,1761.666077,2018.973413,1446.178433,991.6178196,chr10,protein_coding,Gstt2
ENSMUSG00000033368.9,198.4335603,-5.408571419,0.941525254,-5.74447833,9.22E-09,3.14E-07,173.548832,601.9238023,8.017621252,10.24398574,chr2,protein_coding,Trim69
ENSMUSG00000033409.15,53.66206526,-2.061093408,0.571273394,-3.607893228,0.000308693,0.003717919,59.14233939,114.0382822,24.05286376,17.41477576,chr8,protein_coding,Syce1l
ENSMUSG00000033486.15,536.8669781,-1.559772791,0.521768198,-2.989397968,0.002795278,0.024284952,518.7074029,1084.851136,279.6145412,264.2948321,chr2,protein_coding,Catsper2
ENSMUSG00000033510.15,119.3687659,-1.027137305,0.366476125,-2.802740027,0.00506705,0.039570313,129.9192374,190.3943493,73.16079392,84.00068307,chr7,protein_coding,Otud7a
ENSMUSG00000033644.6,11154.58279,-0.653012709,0.08426866,-7.749176397,9.25E-15,8.17E-13,14026.4299,13247.28184,8995.771045,8348.848378,chr14,protein_coding,Piwil2
ENSMUSG00000033658.17,3561.977074,-0.788522546,0.101950609,-7.734358344,1.04E-14,9.03E-13,4350.355358,4673.586294,2750.044089,2473.922556,chr8,protein_coding,Ddx19b
ENSMUSG00000033701.14,1515.284175,-0.657135587,0.148406731,-4.427936535,9.51E-06,0.00016916,1588.117245,2121.112048,1207.654201,1144.253207,chr1,protein_coding,Acbd6
ENSMUSG00000033739.9,259.6235334,-1.214529498,0.268711168,-4.519832594,6.19E-06,0.000115203,306.376709,419.4625509,175.3854649,137.2694089,chr17,protein_coding,Fkbpl
ENSMUSG00000033826.11,6470.874369,-2.507307925,0.27146612,-9.236172549,2.55E-20,4.97E-18,9068.168858,12943.84084,2068.546283,1802.94149,chr17,protein_coding,Dnah8
ENSMUSG00000033854.11,65.01115554,-9.446218525,1.512879008,-6.243869123,4.27E-10,1.85E-08,120.2237719,139.8208503,0,0,chr12,protein_coding,Kcnk10
ENSMUSG00000033904.17,6269.46572,-0.910175478,0.103639373,-8.782139996,1.60E-18,2.44E-16,7599.305839,8769.048079,4622.158652,4087.35031,chr7,protein_coding,Ccp110
ENSMUSG00000033966.9,278.8413459,-3.719638174,0.793719433,-4.686338799,2.78E-06,5.59E-05,328.6762796,708.0289866,56.12334876,22.53676863,chr17,protein_coding,Cdkl4
ENSMUSG00000033983.15,950.9531459,-1.027652476,0.186328069,-5.515285393,3.48E-08,1.06E-06,1018.023875,1534.062804,605.3304045,646.3955002,chr11,protein_coding,Coil
ENSMUSG00000033987.17,1619.762653,-6.297456665,0.657424302,-9.578983694,9.80E-22,2.16E-19,2235.774338,4161.90148,26.05726907,55.317523,chr11,protein_coding,Dnah17
ENSMUSG00000034063.9,65.88080149,-2.181745943,0.58453241,-3.7324636,0.000189616,0.0024191,53.32506011,162.6285067,26.05726907,21.51237005,chr6,protein_coding,4930590J08Rik
ENSMUSG00000034075.11,2360.890656,-0.639119715,0.13162477,-4.855618871,1.20E-06,2.63E-05,2500.460546,3250.58686,1870.110157,1822.405063,chr2,protein_coding,Zdhhc5
ENSMUSG00000034105.10,333.4324844,-0.789832643,0.225673448,-3.499891767,0.000465447,0.005296882,427.5700274,417.4792764,275.6057305,213.0749034,chr8,protein_coding,Meak7
ENSMUSG00000034110.9,800.1677135,-1.039094055,0.149420222,-6.954172876,3.55E-12,2.11E-10,1038.384352,1114.600253,521.1453814,526.540867,chr5,protein_coding,Kctd7
ENSMUSG00000034121.13,459.7064043,-0.634771952,0.18428669,-3.444480723,0.000572157,0.006295471,570.0933699,548.3753916,360.7929563,359.5638995,chr11,protein_coding,Mks1
ENSMUSG00000034151.14,97.8775445,-4.960969546,0.624444699,-7.944609917,1.95E-15,1.87E-13,108.5892133,270.7169655,4.008810626,8.195188592,chr3,protein_coding,Zbbx
ENSMUSG00000034171.14,380.3708249,-0.794567257,0.215373138,-3.68925885,0.000224908,0.002800489,423.6918412,541.4339309,272.5991226,283.758405,chr4,protein_coding,Faah
ENSMUSG00000034175.14,1109.274436,-0.610421393,0.152361291,-4.006407339,6.16E-05,0.000902613,1184.785881,1496.380589,920.0220387,835.9092364,chr11,protein_coding,Rhbdd3
ENSMUSG00000034212.15,135.092053,-2.397795842,0.377325465,-6.354715128,2.09E-10,9.49E-09,173.548832,280.6333378,40.08810626,46.09793583,chr1,protein_coding,Ankmy1
ENSMUSG00000034239.15,759.978509,-0.965303123,0.184280474,-5.238227912,1.62E-07,4.33E-06,853.2009617,1157.240655,557.224677,472.2477426,chr11,protein_coding,Gm884
ENSMUSG00000034274.12,1266.767884,-0.608577619,0.130681689,-4.656946367,3.21E-06,6.33E-05,1435.898437,1624.301793,1014.229088,992.6422182,chr11,protein_coding,Thoc5
ENSMUSG00000034349.15,8464.338095,-0.664750524,0.095632785,-6.951073549,3.63E-12,2.15E-10,9638.262228,11123.19488,6753.843702,6342.051572,chr3,protein_coding,Smc4
ENSMUSG00000034371.10,2036.976604,-1.340971871,0.131465203,-10.20020386,1.98E-24,5.48E-22,2600.32384,3241.662125,1202.643188,1103.277264,chr19,protein_coding,Tkfc
ENSMUSG00000034401.17,1347.097303,-0.98679584,0.143300165,-6.886215643,5.73E-12,3.27E-10,1587.147698,1994.182482,877.9295271,929.1295066,chr4,protein_coding,Spata6
ENSMUSG00000034467.8,183.0336476,-2.168479281,0.379794578,-5.709610942,1.13E-08,3.77E-07,257.8993816,341.1232092,95.20925237,37.90274724,chr8,protein_coding,Dynlrb2
ENSMUSG00000034552.9,63.55848348,-3.456067805,0.696587811,-4.961424463,7.00E-07,1.61E-05,43.62959463,189.4027121,14.03083719,7.170790018,chr2,protein_coding,Zswim2
ENSMUSG00000034601.18,1108.592043,-1.169166341,0.165406809,-7.068429333,1.57E-12,9.82E-11,1287.557815,1781.972113,678.4911984,686.3470446,chr12,protein_coding,2700049A03Rik
ENSMUSG00000034683.13,36.1077821,-3.315411516,0.806573023,-4.110491452,3.95E-05,0.000610294,28.11684987,103.1302726,6.013215939,7.170790018,chr2,protein_coding,Ppp1r1c
ENSMUSG00000034764.16,603.2214228,-2.093164338,0.239177464,-8.751511565,2.11E-18,3.11E-16,765.9417725,1188.973046,274.6035279,183.3673447,chr10,lncRNA,1700006J14Rik
ENSMUSG00000034842.17,2140.348867,-0.737449201,0.146888837,-5.020457746,5.15E-07,1.23E-05,2353.089471,2998.711002,1796.949363,1412.645634,chr5,protein_coding,Art3
ENSMUSG00000034848.18,3209.945873,-1.128269071,0.106390553,-10.60497419,2.83E-26,9.22E-24,4213.649295,4596.238589,2131.68505,1898.210558,chr2,protein_coding,Ttc21b
ENSMUSG00000035021.14,2322.565469,-1.298085775,0.140901004,-9.212750388,3.18E-20,5.90E-18,2814.593627,3790.037516,1403.083719,1282.547015,chr12,protein_coding,Baz1a
ENSMUSG00000035032.13,134.1059299,-1.083105347,0.355263069,-3.048741744,0.002298019,0.020583499,150.2797148,214.193643,99.21806299,72.73229875,chr9,protein_coding,Nek11
ENSMUSG00000035057.8,349.8884787,-2.07230784,0.28139116,-7.364509394,1.78E-13,1.32E-11,462.4737031,668.3634971,170.3744516,98.3422631,chr8,protein_coding,Mgat4d
ENSMUSG00000035126.20,329.6066515,-1.718191781,0.283712961,-6.056091949,1.39E-09,5.53E-08,363.5799553,647.5391152,139.3061693,168.0013661,chr4,protein_coding,Dnai4
ENSMUSG00000035179.5,80.60861977,-2.353943916,0.494984556,-4.755590629,1.98E-06,4.13E-05,89.19828236,180.477977,23.0506611,29.70755865,chr19,protein_coding,Ppp1r32
ENSMUSG00000035211.10,356.8170423,-2.228458516,0.31020238,-7.183885948,6.78E-13,4.57E-11,380.0622466,796.2847006,141.3105746,109.6106474,chr7,protein_coding,Xrra1
ENSMUSG00000035372.3,838.2824907,-0.69016343,0.170883282,-4.038800187,5.37E-05,0.000798148,886.1655443,1184.01486,629.3832683,653.5662902,chr19,protein_coding,1810055G02Rik
ENSMUSG00000035394.12,166.4867373,-3.071254447,0.439904837,-6.981633722,2.92E-12,1.75E-10,164.8229131,430.3705605,43.09471423,27.6587615,chr18,protein_coding,Cfap53
ENSMUSG00000035420.8,134.5900067,-8.047808064,1.089869684,-7.384192972,1.53E-13,1.15E-11,180.3356578,355.9977678,1.002202656,1.024398574,chr18,protein_coding,Fam170a
ENSMUSG00000035435.18,177.4369707,-2.260263034,0.402704692,-5.612705977,1.99E-08,6.41E-07,166.7620062,420.4541881,64.14097002,58.39071872,chr17,protein_coding,Abca17
ENSMUSG00000035517.18,2418.092741,-0.80075997,0.144611864,-5.537304826,3.07E-08,9.47E-07,2571.237444,3573.860599,1838.039672,1689.233249,chr4,protein_coding,Tdrd7
ENSMUSG00000035539.15,292.103122,-2.776646708,0.300061743,-9.253584551,2.17E-20,4.31E-18,379.0927,640.5976545,84.18502315,64.53711016,chr4,protein_coding,Ccdc180
ENSMUSG00000035560.6,351.1668738,-2.881128561,0.627161726,-4.593916434,4.35E-06,8.34E-05,381.0317931,855.7829348,99.21806299,68.63470446,chr12,protein_coding,Wdr20rt
ENSMUSG00000035578.17,771.0523122,-1.428583815,0.180268956,-7.924735599,2.29E-15,2.17E-13,962.7597216,1286.153495,443.9757768,391.3202553,chr16,protein_coding,Iqcg
ENSMUSG00000035582.14,146.1993521,-1.683769765,0.395030503,-4.262379116,2.02E-05,0.000334087,140.5842494,305.4242687,70.15418595,68.63470446,chr7,protein_coding,Gdpd4
ENSMUSG00000035694.16,78.95727368,-2.101189978,0.449470948,-4.674807102,2.94E-06,5.88E-05,116.3455857,139.8208503,35.07709298,24.58556578,chr10,protein_coding,Caps2
ENSMUSG00000035765.11,989.1723815,-0.602014916,0.156630718,-3.843530334,0.000121277,0.00164584,1066.501202,1318.877524,837.8414208,733.469379,chr18,protein_coding,Dym
ENSMUSG00000035785.7,357.7204524,-10.46283006,1.492468643,-7.010418683,2.38E-12,1.45E-10,307.3462555,1122.533351,1.002202656,0,chr8,protein_coding,Cmtm2b
ENSMUSG00000035805.14,1923.126856,-0.691592862,0.130047667,-5.317995147,1.05E-07,2.89E-06,2211.535675,2539.582962,1603.52425,1337.864538,chr15,protein_coding,Mlc1
ENSMUSG00000035890.10,1845.459824,-0.601662611,0.149020071,-4.037460247,5.40E-05,0.000800955,1860.559824,2589.164823,1467.224689,1464.889961,chr10,protein_coding,Rnf126
ENSMUSG00000035910.16,244.1407634,-1.372090587,0.267978634,-5.120149197,3.05E-07,7.64E-06,328.6762796,375.8305125,158.3480197,113.7082417,chr13,protein_coding,Dcdc2a
ENSMUSG00000035916.9,100.7343286,-1.192680552,0.375206352,-3.178732304,0.001479206,0.014078204,145.4319821,134.8626641,59.12995673,63.51271159,chr10,protein_coding,Ptprq
ENSMUSG00000035984.15,244.8398065,-1.740155299,0.297959495,-5.840241135,5.21E-09,1.89E-07,296.6812435,457.1447658,131.288548,94.24466881,chr18,protein_coding,Nme5
ENSMUSG00000036054.16,4975.701002,-0.731263676,0.112851575,-6.479871236,9.18E-11,4.45E-09,5537.080332,6883.945693,3858.480228,3623.297756,chr8,protein_coding,Sugp2
ENSMUSG00000036168.16,584.1137306,-5.022012699,0.983366231,-5.106960706,3.27E-07,8.10E-06,443.0827722,1823.620877,42.09251157,27.6587615,chr10,protein_coding,Ccdc38
ENSMUSG00000036196.17,461.9126607,-1.689358707,0.602079738,-2.805872048,0.005018061,0.039263517,423.6918412,986.6790499,237.5220296,199.7577219,chr17,protein_coding,Slc26a8
ENSMUSG00000036214.15,379.1422583,-1.060806894,0.220137448,-4.818838885,1.44E-06,3.11E-05,442.1132256,583.0826948,246.5418535,244.8312592,chr17,protein_coding,Polr1has
ENSMUSG00000036292.15,537.2551239,-2.33883237,0.25522723,-9.16372587,5.01E-20,9.04E-18,631.1748024,1163.190478,175.3854649,179.2697504,chr16,protein_coding,Gramd1c
ENSMUSG00000036377.20,1093.968369,-3.934398763,0.607588642,-6.475431712,9.45E-11,4.56E-09,1224.537289,2882.689445,127.2797374,141.3670032,chr5,protein_coding,Cracd
ENSMUSG00000036398.14,1369.198339,-0.99618997,0.162256091,-6.139615258,8.27E-10,3.42E-08,1568.726314,2079.463284,1015.231291,813.3724678,chr17,protein_coding,Ppp1r11
ENSMUSG00000036411.11,599.7041084,-1.236298059,0.209273392,-5.907574038,3.47E-09,1.29E-07,681.5912228,1002.545246,385.8480228,328.8319423,chr9,protein_coding,9530077C05Rik
ENSMUSG00000036438.15,15094.15978,-0.690418952,0.096817911,-7.131107739,9.96E-13,6.50E-11,17681.62039,19595.74342,12437.33497,10661.94036,chr17,protein_coding,Calm2
ENSMUSG00000036463.9,323.890224,-5.076807282,1.022778016,-4.963743065,6.91E-07,1.60E-05,351.9453967,906.3564338,29.06387704,8.195188592,chr6,protein_coding,4930544G11Rik
ENSMUSG00000036480.10,32.63235741,-4.631099157,1.013791536,-4.568098069,4.92E-06,9.32E-05,20.3604775,105.113547,3.006607969,2.048797148,chr1,protein_coding,Prss56
ENSMUSG00000036533.10,1150.855888,-2.349619712,0.185761499,-12.64858287,1.14E-36,1.00E-33,1566.787221,2281.75728,420.9251157,333.9539351,chr17,protein_coding,Cdc42ep3
ENSMUSG00000036555.15,832.0875639,-0.735407398,0.179497833,-4.097026602,4.18E-05,0.00064101,920.0996735,1159.223929,542.1916372,706.8350161,chr5,protein_coding,Iqce
ENSMUSG00000036557.9,437.2743525,-8.431895898,1.09546924,-7.697063133,1.39E-14,1.17E-12,488.6514599,1255.412741,4.008810626,1.024398574,chr17,protein_coding,Stpg4
ENSMUSG00000036598.5,463.5340662,-2.889513023,0.556594967,-5.191410622,2.09E-07,5.43E-06,544.8851596,1088.817685,130.2863453,90.14707451,chr8,protein_coding,Ccdc113
ENSMUSG00000036602.15,171.5378944,-2.476074223,0.34092243,-7.262866878,3.79E-13,2.66E-11,240.4475438,341.1232092,42.09251157,62.48831301,chr10,protein_coding,Alx1
ENSMUSG00000036634.16,193.3912971,-1.93082365,0.330280892,-5.846004705,5.04E-09,1.83E-07,256.9298351,355.9977678,101.2224683,59.41511729,chr7,protein_coding,Mag
ENSMUSG00000036641.10,55.40287098,-2.029338755,0.547969132,-3.703381519,0.000212745,0.002673592,64.95961868,113.0466449,20.04405313,23.5611672,chr2,protein_coding,Ccdc148
ENSMUSG00000036743.5,3168.652656,-1.517923415,0.114518735,-13.25480424,4.23E-40,5.04E-37,4668.366626,4726.143067,1804.966984,1475.133947,chr18,protein_coding,Psma8
ENSMUSG00000036820.13,394.1960424,-0.89601458,0.228535601,-3.92067833,8.83E-05,0.00124593,419.813655,605.8903513,279.6145412,271.4656221,chr17,protein_coding,Amdhd2
ENSMUSG00000036833.17,951.2830427,-0.807620939,0.166460763,-4.851719568,1.22E-06,2.68E-05,1037.414806,1384.325582,719.5815074,663.810276,chr2,protein_coding,Pnpla7
ENSMUSG00000036840.6,753.222196,-0.697354374,0.157308158,-4.433046472,9.29E-06,0.000166221,990.8765715,872.6407678,555.2202717,594.1511729,chr8,protein_coding,Siah1a
ENSMUSG00000036854.15,340.9591718,-1.147344026,0.233719002,-4.909074646,9.15E-07,2.07E-05,407.2095499,532.5091958,230.506611,193.6113305,chr7,protein_coding,Hspb6
ENSMUSG00000036872.17,542.5340322,-7.593168579,0.904526856,-8.394630326,4.67E-17,5.66E-15,646.6875471,1512.246785,3.006607969,8.195188592,chr8,protein_coding,Abcc12
ENSMUSG00000036943.10,986.3473409,-0.638233497,0.137597864,-4.638396832,3.51E-06,6.86E-05,1160.547217,1241.52982,760.6718163,782.6405105,chr9,protein_coding,Rab8b
ENSMUSG00000036962.13,83.9486254,-2.273572086,0.510611117,-4.452649014,8.48E-06,0.000152958,101.8023875,176.511428,41.09030892,16.39037718,chr1,protein_coding,Cfap221
ENSMUSG00000036992.11,1508.788973,-0.65981327,0.146904851,-4.491432832,7.07E-06,0.000129545,1644.350944,2051.697442,1276.806184,1062.301321,chr2,protein_coding,Nxt1
ENSMUSG00000037020.17,2565.490501,-1.100221565,0.136543139,-8.057684709,7.78E-16,7.79E-14,3000.746564,3997.289699,1702.742313,1561.183427,chr7,protein_coding,Wdr62
ENSMUSG00000037062.14,4843.521277,-0.859131672,0.110637767,-7.765265856,8.15E-15,7.26E-13,5590.405392,6898.820252,3474.63661,3410.222853,chr3,protein_coding,Sh3glb1
ENSMUSG00000037101.17,359.1626022,-4.028041671,0.59461192,-6.774236325,1.25E-11,6.86E-10,430.478667,923.2142668,47.10352486,35.85395009,chr8,protein_coding,Ttc29
ENSMUSG00000037143.18,162.4987275,-1.75200446,0.339608731,-5.1588911,2.48E-07,6.31E-06,196.8179491,304.4326315,83.18282049,65.56150874,chr2,protein_coding,Cfap61
ENSMUSG00000037196.7,469.401957,-1.946748941,0.236924054,-8.216763583,2.09E-16,2.27E-14,585.6061146,905.3647966,211.4647605,175.1721562,chr17,protein_coding,Pacrg
ENSMUSG00000037214.13,631.3672755,-0.642071045,0.179885191,-3.569337975,0.000357884,0.00421995,684.4998625,854.7912975,523.1497867,463.0281554,chr8,protein_coding,Thap1
ENSMUSG00000037278.10,2489.099543,-1.435582294,0.360788928,-3.979008725,6.92E-05,0.001003769,2725.395345,4543.681816,1373.017639,1314.30337,chr11,protein_coding,Tmem97
ENSMUSG00000037325.11,753.2640525,-1.052988697,0.177808196,-5.922048126,3.18E-09,1.19E-07,894.8914633,1138.399547,535.1762186,444.5889811,chr3,protein_coding,Bbs7
ENSMUSG00000037331.16,6679.038264,-0.769654271,0.10975246,-7.012637987,2.34E-12,1.43E-10,7477.142974,9362.047146,4869.702708,5007.26023,chr11,protein_coding,Larp1
ENSMUSG00000037346.6,18.48778748,-4.115696562,1.176458449,-3.498378176,0.000468097,0.005321052,20.3604775,49.58186181,4.008810626,0,chr18,protein_coding,Hrh4
ENSMUSG00000037363.10,512.0689419,-0.970078818,0.227793745,-4.258584096,2.06E-05,0.000338427,539.0678804,817.1090826,387.8524281,304.2463765,chr8,protein_coding,Letm2
ENSMUSG00000037386.17,622.7582208,-0.929845349,0.170262707,-5.461239075,4.73E-08,1.40E-06,808.6018205,825.0421804,464.01983,393.3690524,chr15,protein_coding,Rims2
ENSMUSG00000037390.14,93.8974038,-2.026613476,0.498098689,-4.068698678,4.73E-05,0.00071281,81.44190998,220.1434664,35.07709298,38.92714581,chr5,protein_coding,Muc3
ENSMUSG00000037395.17,549.2951535,-1.053278636,0.192565495,-5.469716337,4.51E-08,1.34E-06,641.8398144,840.9083762,350.7709298,363.6614938,chr1,protein_coding,Rcor3
ENSMUSG00000037437.19,938.0563458,-4.966540053,0.782925003,-6.343570626,2.24E-10,1.02E-08,930.7646855,2705.18638,69.1519833,47.1223344,chr8,protein_coding,Adam32
ENSMUSG00000037578.5,137.6534977,-1.089529301,0.374244741,-2.911274849,0.003599572,0.02981324,138.6451563,236.0096622,103.2268736,72.73229875,chr19,protein_coding,Pkd2l1
ENSMUSG00000037617.13,490.2128999,-1.345649421,0.224398285,-5.996700998,2.01E-09,7.76E-08,564.2760906,842.8916507,254.5594748,299.1243836,chr15,protein_coding,Spag1
ENSMUSG00000037627.17,847.9966574,-1.196364691,0.168038172,-7.119600744,1.08E-12,6.95E-11,1023.841154,1337.718632,514.1299628,516.2968813,chr15,protein_coding,Rgs22
ENSMUSG00000037661.15,442.3651277,-2.529194952,0.274935082,-9.199244187,3.60E-20,6.63E-18,523.5551356,984.6957755,139.3061693,121.9034303,chr3,protein_coding,Gpr160
ENSMUSG00000037683.15,432.4953515,-2.940477425,0.281814588,-10.43408521,1.73E-25,5.57E-23,540.0374269,990.6455989,113.2489002,86.04948022,chr2,protein_coding,Armc3
ENSMUSG00000037801.14,492.2082051,-2.123787512,0.245112276,-8.664549768,4.53E-18,6.37E-16,608.8752318,992.6288733,204.4493419,162.8793733,chr9,protein_coding,Iqch
ENSMUSG00000037884.7,74.83198304,-8.202028324,1.565737508,-5.238444044,1.62E-07,4.33E-06,50.41642047,247.909309,1.002202656,0,chr3,lncRNA,1700017G19Rik
ENSMUSG00000037890.14,1306.669861,-0.837320443,0.127486814,-6.567898401,5.10E-11,2.57E-09,1591.995431,1759.164457,932.0484705,943.4710867,chr5,protein_coding,Wdr19
ENSMUSG00000037910.3,601.7425586,-1.033233163,0.218415081,-4.730594418,2.24E-06,4.61E-05,665.1089315,951.9717467,459.0088167,330.8807394,chr3,lncRNA,1700018B24Rik
ENSMUSG00000037926.16,4147.661298,-0.909944673,0.105058092,-8.661347825,4.66E-18,6.51E-16,5037.76386,5790.169822,2754.0529,3008.658612,chr11,protein_coding,Ssh2
ENSMUSG00000037971.11,727.8266881,-1.330860744,0.190447161,-6.988083943,2.79E-12,1.67E-10,875.5005323,1207.814154,449.9889928,378.0030738,chr9,protein_coding,1110032A03Rik
ENSMUSG00000037979.14,2427.879128,-1.118978612,0.143756194,-7.783863671,7.03E-15,6.33E-13,2824.289093,3825.736457,1638.601343,1422.889619,chr5,protein_coding,Ccdc92
ENSMUSG00000038022.12,508.3042342,-1.258120722,0.224177466,-5.612164072,2.00E-08,6.42E-07,567.1847302,866.6909444,320.7048501,278.6364121,chr6,protein_coding,Mindy4
