"","X","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","WT_rep1","WT_rep2","KO_rep1","KO_rep3","chrom","type","symbol"
"8473",8473,"ENSMUSG00000032393.16",1844.11453082298,-0.888412364530616,0.144289260317523,-6.15716209630275,7.4060037006478e-10,3.10254821695461e-08,2059.31686669559,2729.97731101843,1223.68944358482,1363.47450199309,"chr9","protein_coding","Dpp8"
"8475",8475,"ENSMUSG00000032396.18",2347.02074012344,-1.80303308157417,0.155684432758677,-11.5813318623129,5.12436543948742e-31,2.46872405482354e-28,2973.59926090178,4323.53834945164,1103.42512480498,987.520225335337,"chr9","protein_coding","Dis3l"
"8491",8491,"ENSMUSG00000032417.11",118.757403116597,-1.47502320225211,0.409019557228072,-3.6062412571378,0.000310664323567162,0.00373943005535869,116.345585689017,233.034750486499,62.1365647029145,63.5127115879574,"chr9","protein_coding","Rwdd2a"
"8520",8520,"ENSMUSG00000032478.15",481.464863994911,-0.787377833535874,0.207754522865002,-3.78994316310269,0.000150681758823981,0.00199274163924473,532.281054527251,687.204604626144,390.859036034462,315.514760791788,"chr9","protein_coding","Nme6"
"8528",8528,"ENSMUSG00000032489.18",776.125706080928,-2.08768767122537,0.473172113916992,-4.41211054037645,1.02367823078797e-05,0.000179645319356147,850.29232207723,1662.9756449611,316.696039453564,274.538817831816,"chr9","protein_coding","Kif9"
"8531",8531,"ENSMUSG00000032493.9",198.029982781902,-1.88075988151427,0.306865110099559,-6.12894662708342,8.84627933584265e-10,3.61607305215031e-08,250.143009231386,372.855600778398,88.1938337718786,80.9274873459457,"chr9","protein_coding","Prss44"
"8535",8535,"ENSMUSG00000032497.20",1190.31773584731,-0.7477232678412,0.157486758096629,-4.74784849772843,2.05591942534928e-06,4.28860553118735e-05,1286.58826841104,1697.68294822505,940.066091795706,836.933634957438,"chr9","protein_coding","Lrrfip2"
"8545",8545,"ENSMUSG00000032512.8",2836.8578230392,-0.804729019186995,0.134338843444315,-5.99029289336232,2.09463461941053e-09,8.05757355307083e-08,3075.40164837967,4141.07709800689,2101.61897067761,2029.33357509264,"chr9","protein_coding","Wdr48"
"8547",8547,"ENSMUSG00000032514.12",330.679094227862,-2.05773430213335,0.296900073995709,-6.93073017611674,4.18673940309742e-12,2.45549232122531e-10,365.519048372994,701.087525931723,138.30396659681,117.805836009921,"chr9","protein_coding","Ttc21a"
"8559",8559,"ENSMUSG00000032534.19",2032.03566913364,-1.36797600744037,0.422410860087211,-3.23849629992452,0.00120161579588898,0.0118256293842498,2096.15963549712,3762.27167381182,1218.67843030232,1051.03293692329,"chr9","protein_coding","Cep63"
"8597",8597,"ENSMUSG00000032595.11",29.565935360839,-3.77088029346255,0.894198079794984,-4.21705255095952,2.47516308630129e-05,0.000400980383412493,36.8427688015219,73.3811554723444,7.01541859549034,1.02439857399931,"chr9","protein_coding","Cdhr4"
"8607",8607,"ENSMUSG00000032611.10",2078.99940993979,-1.57158701113334,0.1355041028589,-11.5980769436172,4.21442046051758e-31,2.10612536194139e-28,2992.02064530254,3230.75411525538,1185.60574263787,907.617136563391,"chr9","protein_coding","1700102P08Rik"
"8614",8614,"ENSMUSG00000032637.16",6892.07192166574,-0.604999893405615,0.119075646847169,-5.08080291331206,3.75842898917266e-07,9.18454736315453e-06,7298.74640889097,9334.28130352943,5836.82827144796,5098.43170279458,"chr7","protein_coding","Atxn2l"
"8676",8676,"ENSMUSG00000032818.17",26.6878693181708,-3.81071904259206,0.949793287271715,-4.01215621721056,6.01666619109961e-05,0.000882822506966711,22.2995705903948,77.3477044167954,3.00660796949586,4.09759429599725,"chr18","protein_coding","Loxhd1"
"8709",8709,"ENSMUSG00000032908.10",146.070869730474,-1.95988033684385,0.352568032115814,-5.55887136188246,2.71524718999043e-08,8.47844315467074e-07,184.21384400761,280.633337819912,65.1431726724103,54.2931244219636,"chr1","protein_coding","Sgpp2"
"8713",8713,"ENSMUSG00000032921.14",340.326680189178,-8.81101660087357,1.38552414540574,-6.35933818265819,2.02624860257532e-10,9.23403473524976e-09,402.361817174516,955.938295612703,3.00660796949586,0,"chr11","protein_coding","Odf4"
"8724",8724,"ENSMUSG00000032965.12",423.266956867217,-0.766493465358512,0.196922204092619,-3.89236688107556,9.92709716786571e-05,0.00137861965747834,508.042390842039,558.291763931485,332.731281957542,294.002390737803,"chr16","protein_coding","Ift57"
"8750",8750,"ENSMUSG00000033053.5",36.5077148972088,-4.52216071727169,0.887220776796381,-5.09699596260643,3.4508568547213e-07,8.48416009701467e-06,38.7818618963389,101.146998083502,2.00440531299724,4.09759429599725,"chr19","protein_coding","1700028P14Rik"
"8752",8752,"ENSMUSG00000033055.13",2639.84624149778,-1.0876840979934,0.15255909914525,-7.12959177189307,1.00667041493684e-12,6.52851576148462e-11,2937.72603864767,4243.21573332651,1804.96698435402,1573.47620966294,"chr15","protein_coding","Ankrd54"
"8758",8758,"ENSMUSG00000033075.18",2174.90773841617,-0.60207475850746,0.108639904951262,-5.54193009260791,2.99155743427084e-08,9.2529478095214e-07,2530.51648873611,2714.11111524063,1770.89209403306,1684.11125565487,"chr15","protein_coding","Senp1"
"8769",8769,"ENSMUSG00000033111.17",496.907203885691,-0.661692313861331,0.186629088474289,-3.54549400241265,0.000391877905454711,0.00455343235413443,559.428357854688,658.447124778874,396.872251973454,372.88108093575,"chr14","protein_coding","3830406C13Rik"
"8772",8772,"ENSMUSG00000033124.17",541.910381130981,-0.860954158742951,0.229656066957522,-3.74888488751398,0.000177622584393978,0.00228772461656764,532.281054527251,865.699307126441,354.779740400512,414.881422469722,"chr1","protein_coding","Atg9a"
"8775",8775,"ENSMUSG00000033147.17",83.1295209249457,-1.83334529811218,0.467795752088808,-3.91911489133003,8.8874744464514e-05,0.00125316486375957,92.1069220038048,167.586692903057,42.0925115729421,30.7319572199794,"chr3","protein_coding","Slc22a15"
"8783",8783,"ENSMUSG00000033174.18",906.336484414355,-2.332492599871,0.206086107993167,-11.3180486670568,1.06823220109463e-29,4.50304382436432e-27,1157.63857760571,1867.25291560033,316.696039453564,283.75840499781,"chr6","protein_coding","Mgll"
"8795",8795,"ENSMUSG00000033210.17",220.722294986138,-5.02829713300238,1.04589955496114,-4.80762909703045,1.52730790592633e-06,3.29111269100248e-05,179.366111270567,677.288232265016,18.0396478169752,8.1951885919945,"chr16","protein_coding","Slc9c1"
"8796",8796,"ENSMUSG00000033213.17",348.635976262693,-1.54503648160496,0.273908989807156,-5.64069285455995,1.69367248824044e-08,5.5452700852843e-07,413.026829196009,625.723095987153,216.475773803702,139.318206063907,"chr2","protein_coding","AA467197"
"8805",8805,"ENSMUSG00000033237.20",5810.2227320228,-0.861375686366361,0.100019311093944,-8.61209377414433,7.17381241736774e-18,9.74194097000126e-16,6897.35413826387,8092.75148391625,4104.01987836185,4146.76542754922,"chr15","protein_coding","Arid2"
"8808",8808,"ENSMUSG00000033255.9",160.358269460831,-1.23302371332238,0.386712305244787,-3.18847809236866,0.00143023847102592,0.0136894253655338,137.675609732003,312.36572937552,100.220265649862,91.1714730859388,"chr10","protein_coding","Gm5134"
"8813",8813,"ENSMUSG00000033276.19",648.807271353012,-0.887028749612862,0.163682665765843,-5.41919784518786,5.98670376632811e-08,1.73297516463352e-06,797.936808517172,886.523689084809,459.008816676368,451.759771133697,"chr1","protein_coding","Stk36"
"8825",8825,"ENSMUSG00000033318.8",1554.6089355814,-0.632822723176277,0.164735353285479,-3.84145060884183,0.000122309349020055,0.00165871807511514,1761.66607664119,2018.97341272558,1446.17843332751,991.617819631335,"chr10","protein_coding","Gstt2"
"8840",8840,"ENSMUSG00000033368.9",198.433560324636,-5.40857141922406,0.94152525402365,-5.74447833035842,9.22048020935773e-09,3.13558313539738e-07,173.548831986116,601.923802320446,8.01762125198896,10.2439857399931,"chr2","protein_coding","Trim69"
"8851",8851,"ENSMUSG00000033409.15",53.6620652647099,-2.06109340802262,0.571273393647221,-3.60789322755579,0.000308693469442052,0.00371791884564909,59.1423393919168,114.038282152968,24.0528637559669,17.4147757579883,"chr8","protein_coding","Syce1l"
"8874",8874,"ENSMUSG00000033486.15",536.866978106458,-1.55977279082007,0.52176819798644,-2.98939796798541,0.00279527788915136,0.0242849518287199,518.707402863532,1084.85113630736,279.614541163115,264.294832091823,"chr2","protein_coding","Catsper2"
"8883",8883,"ENSMUSG00000033510.15",119.368765919682,-1.02713730541989,0.366476125301043,-2.80274002726957,0.00506704957996138,0.0395703130841137,129.919237352735,190.39434933365,73.1607939243993,84.0006830679436,"chr7","protein_coding","Otud7a"
"8919",8919,"ENSMUSG00000033644.6",11154.5827903537,-0.653012708500116,0.0842686596709766,-7.74917639665536,9.24904627208448e-15,8.17227957508111e-13,14026.4299013584,13247.2818372304,8995.77104473161,8348.8483780944,"chr14","protein_coding","Piwil2"
"8921",8921,"ENSMUSG00000033658.17",3561.97707441545,-0.788522545672294,0.101950609288408,-7.73435834445716,1.03925923882078e-14,9.02505211944195e-13,4350.35535822181,4673.58629379945,2750.04408943221,2473.92255620834,"chr8","protein_coding","Ddx19b"
"8929",8929,"ENSMUSG00000033701.14",1515.28417523459,-0.657135586923526,0.148406731139923,-4.42793653546587,9.51388841567602e-06,0.000169159945696651,1588.11724465508,2121.1120480452,1207.65420108084,1144.25320715723,"chr1","protein_coding","Acbd6"
"8948",8948,"ENSMUSG00000033739.9",259.623533414985,-1.21452949764476,0.268711168490269,-4.5198325937418,6.18885496477742e-06,0.000115202659942324,306.376708981077,419.462550875698,175.385464887259,137.269408915908,"chr17","protein_coding","Fkbpl"
"8974",8974,"ENSMUSG00000033826.11",6470.87436853581,-2.50730792536328,0.271466119969373,-9.23617254943694,2.55472361593963e-20,4.97041131201178e-18,9068.16885791143,12943.8408429799,2068.54628301315,1802.94149023879,"chr17","protein_coding","Dnah8"
"8980",8980,"ENSMUSG00000033854.11",65.0111555426375,-9.44621852463946,1.51287900787088,-6.24386912336987,4.26877217070258e-10,1.84955751824403e-08,120.22377187865,139.820850291899,0,0,"chr12","protein_coding","Kcnk10"
"8994",8994,"ENSMUSG00000033904.17",6269.46571989041,-0.910175478436537,0.103639372506171,-8.7821399959011,1.60393275355313e-18,2.44014852145819e-16,7599.3058385876,8769.04807894515,4622.15865177164,4087.35031025726,"chr7","protein_coding","Ccp110"
"9016",9016,"ENSMUSG00000033966.9",278.841345886973,-3.71963817442987,0.793719433068945,-4.68633879864546,2.78135699800317e-06,5.58620420728209e-05,328.676279571472,708.028986584512,56.1233487639227,22.5367686279849,"chr17","protein_coding","Cdkl4"
"9021",9021,"ENSMUSG00000033983.15",950.953145941018,-1.02765247594647,0.186328068768476,-5.51528539279499,3.48214424244038e-08,1.06271050681054e-06,1018.0238747789,1534.06280426644,605.330404525167,646.395500193566,"chr11","protein_coding","Coil"
"9023",9023,"ENSMUSG00000033987.17",1619.76265258853,-6.29745666491966,0.657424301590136,-9.57898369392152,9.80045323527854e-22,2.15546055176767e-19,2235.77433832394,4161.90147996526,26.0572690689641,55.3175229959629,"chr11","protein_coding","Dnah17"
"9043",9043,"ENSMUSG00000034063.9",65.8808014882271,-2.18174594314824,0.584532410011498,-3.7324635995895,0.000189616104845653,0.0024190997890586,53.3250601074659,162.628506722493,26.0572690689641,21.5123700539856,"chr6","protein_coding","4930590J08Rik"
"9047",9047,"ENSMUSG00000034075.11",2360.89065647882,-0.639119715198615,0.131624769597697,-4.85561887137236,1.20011334136576e-06,2.63088768680333e-05,2500.46054576645,3250.58685997763,1870.11015702643,1822.40506314478,"chr2","protein_coding","Zdhhc5"
"9052",9052,"ENSMUSG00000034105.10",333.432484434897,-0.789832642973432,0.225673448062899,-3.4998917672995,0.000465447099464814,0.00529688223316707,427.570027407136,417.479276403473,275.605730537121,213.074903391857,"chr8","protein_coding","Meak7"
"9056",9056,"ENSMUSG00000034110.9",800.167713520037,-1.03909405475001,0.149420221971158,-6.95417287594834,3.54636514083683e-12,2.11050447822625e-10,1038.38435227447,1114.60025339074,521.145381379283,526.540867035647,"chr5","protein_coding","Kctd7"
"9064",9064,"ENSMUSG00000034121.13",459.70640431495,-0.634771952380325,0.184286690319719,-3.44448072337216,0.000572157432401451,0.00629547086964284,570.093369876181,548.375391570357,360.792956339503,359.563899473759,"chr11","protein_coding","Mks1"
"9069",9069,"ENSMUSG00000034151.14",97.8775444966304,-4.96096954577802,0.624444698655133,-7.94460991735932,1.94802824441839e-15,1.8680759951451e-13,108.589213309749,270.716965458784,4.00881062599448,8.1951885919945,"chr3","protein_coding","Zbbx"
"9081",9081,"ENSMUSG00000034171.14",380.370824925126,-0.794567257195266,0.215373138484906,-3.68925884994219,0.000224908298784039,0.00280048893390539,423.691841217502,541.433930917568,272.599122567625,283.75840499781,"chr4","protein_coding","Faah"
"9083",9083,"ENSMUSG00000034175.14",1109.27443631912,-0.610421392677216,0.152361290544531,-4.00640733939443,6.16492943295553e-05,0.000902613474286702,1184.78588093315,1496.38058929416,920.022038665733,835.909236383439,"chr11","protein_coding","Rhbdd3"
"9098",9098,"ENSMUSG00000034212.15",135.092052973985,-2.39779584189087,0.377325465220584,-6.35471512766604,2.08813228093112e-10,9.49466709491243e-09,173.548831986116,280.633337819912,40.0881062599448,46.0979358299691,"chr1","protein_coding","Ankmy1"
"9107",9107,"ENSMUSG00000034239.15",759.978508972491,-0.965303122906655,0.184280474077804,-5.23822791175965,1.62125774184098e-07,4.32777429398554e-06,853.200961719455,1157.24065454359,557.224677013233,472.247742613683,"chr11","protein_coding","Gm884"
"9122",9122,"ENSMUSG00000034274.12",1266.76788401165,-0.608577619145713,0.130681689499953,-4.65694636696545,3.20934007861763e-06,6.33409738944251e-05,1435.89843671195,1624.3017927527,1014.2290883766,992.642218205334,"chr11","protein_coding","Thoc5"
"9151",9151,"ENSMUSG00000034349.15",8464.3380947596,-0.664750524051139,0.0956327852631534,-6.95107354890836,3.62516797378475e-12,2.15107474432729e-10,9638.26222778761,11123.1948774768,6753.8437021442,6342.05157162975,"chr3","protein_coding","Smc4"
"9155",9155,"ENSMUSG00000034371.10",2036.97660424944,-1.34097187109346,0.131465202953483,-10.2002038635877,1.97856755270098e-24,5.48415559744544e-22,2600.32384014952,3241.66212485262,1202.64318779834,1103.27726419726,"chr19","protein_coding","Tkfc"
"9164",9164,"ENSMUSG00000034401.17",1347.09730341015,-0.98679583978482,0.143300165271774,-6.8862156433199,5.72961177010447e-12,3.27494250159022e-10,1587.14769810767,1994.18248182276,877.929527092791,929.129506617377,"chr4","protein_coding","Spata6"
"9191",9191,"ENSMUSG00000034467.8",183.033647609697,-2.16847928082969,0.379794578481665,-5.7096109415221,1.13234725011771e-08,3.77461519915679e-07,257.899381610653,341.12320922279,95.2092523673689,37.9027472379746,"chr8","protein_coding","Dynlrb2"
"9216",9216,"ENSMUSG00000034552.9",63.5584834849736,-3.45606780497914,0.696587810759924,-4.96142446306782,6.99780835722292e-07,1.61452285404844e-05,43.6295946333812,189.402712097538,14.0308371909807,7.17079001799519,"chr2","protein_coding","Zswim2"
"9233",9233,"ENSMUSG00000034601.18",1108.59204282055,-1.16916634096363,0.165406809043144,-7.06842933327288,1.56697111658713e-12,9.81612804118387e-11,1287.55781495845,1781.97211329463,678.491198449566,686.347044579539,"chr12","protein_coding","2700049A03Rik"
"9265",9265,"ENSMUSG00000034683.13",36.10778209689,-3.31541151556301,0.806573022731713,-4.11049145226099,3.94817896690461e-05,0.000610293760247119,28.1168498748457,103.130272555727,6.01321593899172,7.17079001799519,"chr2","protein_coding","Ppp1r1c"
"9293",9293,"ENSMUSG00000034764.16",603.221422794598,-2.0931643383512,0.239177463557419,-8.75151156475367,2.10513768690522e-18,3.10915006984235e-16,765.941772452692,1188.9730460992,274.603527880622,183.367344745877,"chr10","lncRNA","1700006J14Rik"
"9324",9324,"ENSMUSG00000034842.17",2140.34886730311,-0.737449200830653,0.146888837258804,-5.02045774609367,5.15484899027154e-07,1.22854198432455e-05,2353.08947056036,2998.71100200499,1796.94936310203,1412.64563354505,"chr5","protein_coding","Art3"
"9326",9326,"ENSMUSG00000034848.18",3209.94587310329,-1.12826907086507,0.106390553236517,-10.6049741874809,2.82542000417412e-26,9.22089489749342e-24,4213.64929503722,4596.23858938265,2131.68505037257,1898.21055762073,"chr2","protein_coding","Ttc21b"
"9384",9384,"ENSMUSG00000035021.14",2322.56546932374,-1.29808577512217,0.140901003549171,-9.21275038803518,3.17873575957895e-20,5.9007834274606e-18,2814.59362712679,3790.03751642298,1403.08371909807,1282.54701464714,"chr12","protein_coding","Baz1a"
"9388",9388,"ENSMUSG00000035032.13",134.105929898996,-1.0831053472999,0.355263068644149,-3.04874174350162,0.00229801939543523,0.0205834990912955,150.279714848313,214.193643000357,99.2180629933634,72.7322987539512,"chr9","protein_coding","Nek11"
"9397",9397,"ENSMUSG00000035057.8",349.888478740635,-2.07230784026891,0.28139115985541,-7.36450939444487,1.77799533265173e-13,1.32264549856158e-11,462.473703113841,668.363497140002,170.374451604765,98.342263103934,"chr8","protein_coding","Mgat4d"
"9414",9414,"ENSMUSG00000035126.20",329.606651462251,-1.71819178071443,0.283712961279757,-6.05609194928602,1.39468300529354e-09,5.53333645668813e-08,363.579955278177,647.539115181634,139.306169253308,168.001366135887,"chr4","protein_coding","Dnai4"
"9429",9429,"ENSMUSG00000035179.5",80.6086197698876,-2.35394391596917,0.49498455601444,-4.75559062877207,1.97867068011609e-06,4.13172575247357e-05,89.1982823615794,180.477976972523,23.0506610994683,29.7075586459801,"chr19","protein_coding","Ppp1r32"
"9442",9442,"ENSMUSG00000035211.10",356.817042291725,-2.22845851597904,0.310202379614458,-7.18388594809855,6.77573945201672e-13,4.57001040240354e-11,380.062246584121,796.284700598548,141.310574566305,109.610647417926,"chr7","protein_coding","Xrra1"
